Week,D01.Tmax,D01.Tmin,D01.prcp,D02.Tmax,D02.Tmin,D02.prcp,D03.Tmax,D03.Tmin,D03.prcp,D04.Tmax,D04.Tmin,D04.prcp,D05.Tmax,D05.Tmin,D05.prcp,D06.Tmax,D06.Tmin,D06.prcp,D07.Tmax,D07.Tmin,D07.prcp,D08.Tmax,D08.Tmin,D08.prcp,D09.Tmax,D09.Tmin,D09.prcp,D10.Tmax,D10.Tmin,D10.prcp,D11.Tmax,D11.Tmin,D11.prcp,D12.Tmax,D12.Tmin,D12.prcp,D13.Tmax,D13.Tmin,D13.prcp,TN.Tmax,TN.Tmin,TN.prcp
2011.51,12.22,3.36,5.07,11.37,2.09,6.02,12.31,2.86,6.56,11.40,1.70,4.68,11.58,2.21,3.72,11.86,1.60,7.11,11.56,1.57,7.03,12.46,2.24,5.76,11.83,3.22,6.85,12.40,1.91,3.44,11.28,1.88,7.73,11.58,0.10,3.48,12.15,1.75,4.08,11.67,1.80,5.85
2011.52,12.42,1.16,3.43,11.75,-0.26,2.82,12.38,0.01,2.92,10.55,-0.63,3.68,10.95,-0.03,3.67,10.86,-1.05,5.09,10.17,-1.15,4.89,10.22,-0.73,4.35,9.76,0.15,4.31,10.31,-0.57,3.29,9.35,-0.75,4.43,7.09,-2.35,1.19,10.16,-1.71,1.54,10.32,-0.77,3.95
2012.01,13.47,-0.14,0.00,12.43,-2.13,0.29,12.79,-1.99,0.36,11.20,-3.01,0.23,11.55,-2.23,0.07,11.75,-3.00,0.49,9.67,-4.05,0.75,10.17,-3.65,0.60,10.20,-2.03,0.53,10.14,-3.09,0.67,8.56,-4.04,1.07,7.65,-5.69,0.99,8.49,-5.04,0.59,10.56,-3.31,0.53
2012.02,10.81,3.43,2.37,10.18,1.79,4.03,10.59,2.41,2.97,10.61,0.25,6.59,10.28,0.04,7.76,10.46,2.30,7.94,9.78,0.71,7.74,9.92,2.93,8.31,9.60,2.44,8.27,10.40,3.17,6.98,8.71,0.97,6.92,9.08,0.75,6.39,8.19,-0.11,5.81,9.98,1.30,6.90
2012.03,15.16,0.19,0.58,13.90,-0.63,1.79,14.53,-0.40,2.07,11.50,-1.76,3.61,11.64,-1.12,4.04,12.66,-0.43,5.01,10.36,-1.62,5.00,10.37,-0.99,4.97,9.55,-0.57,5.76,9.44,-2.46,4.30,8.43,-1.83,5.74,7.59,-3.08,7.00,8.73,-1.71,5.58,10.99,-1.36,4.47
2012.04,14.32,2.08,5.01,13.20,1.15,7.38,14.16,1.04,6.26,12.81,1.14,7.27,12.66,1.53,6.40,14.75,2.21,7.25,13.96,1.31,6.39,14.35,2.78,11.00,14.04,3.52,12.22,14.76,3.03,8.72,13.07,2.05,8.70,13.91,1.63,4.97,15.06,2.06,4.77,13.65,1.77,7.59
2012.05,17.12,5.21,4.09,16.51,3.37,2.64,17.34,4.29,2.38,15.58,1.53,2.39,15.83,2.26,3.47,15.91,1.51,2.55,14.23,0.62,4.18,14.29,1.91,2.12,13.63,3.00,3.05,14.30,0.46,3.17,12.45,0.78,4.08,12.15,-2.15,3.51,12.81,-1.43,3.22,14.78,1.42,3.04
2012.06,10.02,0.97,0.67,9.50,-0.14,0.90,8.78,-0.67,0.94,8.72,-0.52,1.47,8.62,-0.14,1.23,9.07,-0.58,2.06,8.24,-0.55,1.89,10.26,-0.19,1.60,10.75,0.90,1.14,11.03,0.79,1.95,8.47,-0.45,2.27,8.55,-1.34,2.07,8.66,-0.79,1.65,9.00,-0.41,1.68
2012.07,8.80,0.28,2.70,7.94,-1.19,2.15,9.04,-0.51,2.26,8.07,-2.11,1.73,8.61,-1.29,1.77,9.66,-1.71,1.97,8.13,-2.04,1.74,9.52,-1.02,2.26,8.90,-0.77,1.53,8.56,-1.41,2.33,8.47,-1.34,2.12,8.14,-2.36,2.52,9.84,-0.35,1.57,8.61,-1.60,1.98
2012.08,16.15,3.88,3.06,15.27,2.08,2.32,15.80,0.91,2.68,14.06,0.63,2.59,14.97,0.45,3.00,15.58,0.66,3.76,14.19,0.61,4.99,15.28,2.04,4.17,15.75,3.80,3.64,15.71,1.90,5.40,13.33,0.88,6.22,13.67,-0.03,7.59,14.59,0.88,5.69,14.60,1.04,4.09
2012.09,21.63,4.36,0.31,20.84,3.25,1.46,21.28,2.93,0.86,19.51,1.47,3.52,20.89,2.04,3.38,19.89,2.55,3.90,18.55,1.98,5.79,18.47,3.84,5.03,18.20,5.55,4.34,18.66,2.40,4.12,16.77,2.82,7.36,15.96,0.68,5.62,17.47,2.14,4.70,18.98,2.42,4.39
2012.10,18.94,5.42,6.01,17.11,3.25,7.22,18.00,3.66,6.14,15.52,1.62,7.11,15.76,1.96,5.79,16.96,1.98,5.57,14.59,1.16,6.46,13.70,1.45,5.67,14.65,3.28,5.61,15.06,1.27,4.70,13.23,0.65,7.37,12.77,0.09,2.50,14.44,1.11,2.38,15.17,1.66,6.18
2012.11,24.72,13.85,8.56,24.08,11.85,5.29,24.89,11.24,4.30,23.57,9.89,3.59,24.16,10.24,3.44,23.69,10.28,2.00,22.66,8.26,2.57,20.84,9.00,3.78,22.68,11.16,2.99,22.93,6.99,2.91,20.71,7.79,5.14,20.17,5.20,1.38,22.94,7.90,0.88,22.70,9.33,3.49
2012.12,25.43,14.21,2.51,25.64,14.16,3.10,25.64,14.71,3.84,26.30,13.32,2.38,26.11,12.71,2.02,25.92,13.13,1.81,26.36,12.29,4.20,23.19,11.95,4.21,24.82,14.21,2.39,26.59,11.99,7.10,23.26,11.15,6.13,23.83,10.14,3.34,26.08,12.03,2.21,25.28,12.61,3.40
2012.13,26.62,13.08,0.62,25.50,11.32,0.44,26.26,11.82,0.00,24.50,10.01,0.59,25.33,10.52,0.52,25.15,10.02,0.89,24.01,8.98,0.72,21.54,9.43,1.68,23.22,11.99,2.76,23.81,10.70,2.80,21.38,8.96,1.67,20.98,6.93,3.61,23.06,9.13,2.24,23.76,9.78,1.16
2012.14,26.08,13.67,2.57,26.15,12.06,1.67,26.43,12.26,0.74,25.66,10.85,3.45,26.46,11.43,6.34,25.84,10.26,1.88,25.14,9.87,2.50,23.03,9.85,1.35,25.32,12.70,3.27,24.76,11.20,12.09,22.37,8.90,5.68,21.57,7.25,6.45,23.54,9.56,7.00,24.75,10.32,3.50
2012.15,22.89,7.14,0.07,21.21,4.51,0.02,22.06,5.20,0.00,19.92,2.38,0.00,21.69,3.37,0.13,20.87,2.97,0.00,19.38,1.49,0.00,18.54,2.87,0.00,20.18,5.56,0.00,19.91,2.84,0.00,17.75,2.03,0.00,17.40,0.39,0.00,19.39,2.41,0.00,19.71,2.69,0.01
2012.16,23.64,10.62,2.25,23.37,9.57,3.77,23.36,9.29,2.50,22.73,9.81,3.29,22.55,9.99,3.65,22.42,10.17,3.20,22.85,10.11,1.36,20.08,10.27,1.71,21.24,12.20,1.41,23.41,11.19,0.85,20.34,9.40,1.95,22.21,8.93,4.65,23.54,10.35,3.00,22.14,9.94,2.70
2012.17,24.02,11.78,0.29,21.88,8.87,0.57,22.97,10.04,0.85,20.18,7.66,1.31,20.73,8.25,1.14,20.71,8.56,0.18,19.31,7.68,2.13,18.32,8.16,0.75,20.25,9.69,0.09,19.77,8.33,2.87,17.72,7.01,3.22,16.84,6.10,4.76,18.73,8.04,3.84,19.70,7.98,1.56
2012.18,30.62,19.43,0.08,29.52,17.79,1.13,30.39,18.69,0.23,28.99,16.18,1.09,29.52,16.29,0.76,28.88,15.42,1.02,28.85,14.79,0.94,26.09,13.73,0.47,28.60,16.82,0.05,29.27,15.64,1.13,26.10,13.66,1.70,26.47,12.82,0.64,28.57,14.66,0.28,28.25,15.34,0.96
2012.19,27.14,16.03,9.33,26.63,14.07,3.40,26.78,14.64,1.28,26.21,12.69,2.59,26.12,13.07,2.09,26.09,12.72,2.68,25.20,11.60,1.83,23.26,11.11,1.57,25.37,13.67,1.07,25.31,13.33,1.26,19.83,9.81,2.31,22.05,10.53,3.10,24.24,11.99,2.27,24.71,12.16,2.46
2012.20,28.09,15.50,0.51,26.72,14.20,1.77,27.66,13.96,1.94,25.46,13.88,8.41,25.72,14.34,10.57,26.05,13.81,7.38,24.42,12.54,4.88,22.55,12.01,7.13,24.00,14.05,7.63,25.16,14.20,9.00,21.96,11.82,6.34,22.93,12.14,5.49,25.63,11.86,4.06,24.68,13.21,6.56
2012.21,30.38,16.77,1.07,29.78,15.05,0.92,30.31,15.12,1.17,29.20,14.21,1.29,29.64,14.48,0.96,29.16,13.94,1.98,27.81,14.62,2.62,24.70,13.34,2.91,26.90,15.98,2.80,27.94,15.94,2.43,24.33,13.39,2.67,25.02,12.46,2.23,27.88,14.00,1.80,27.70,14.14,1.97
2012.22,31.34,17.67,7.91,30.79,16.04,3.88,30.79,15.84,1.70,29.95,15.28,2.82,30.38,15.89,2.35,29.93,15.29,2.07,29.25,15.08,1.50,26.11,14.07,2.99,27.82,16.14,3.68,30.57,16.43,3.03,25.97,14.12,4.21,27.22,13.91,4.19,29.93,15.51,3.27,28.89,15.10,2.97
2012.23,29.42,17.37,6.22,28.10,15.15,6.86,28.94,15.05,6.74,27.64,12.98,1.08,28.15,13.57,0.33,27.95,13.39,4.18,26.65,11.82,1.59,24.34,12.49,2.10,26.32,14.91,1.87,26.76,13.73,1.47,23.35,11.29,1.24,23.79,10.93,0.43,26.42,11.79,0.20,26.51,12.87,2.29
2012.24,30.51,18.69,2.45,29.86,17.36,2.33,30.52,17.54,3.02,29.62,16.32,2.39,30.00,16.98,3.46,29.35,16.65,2.78,28.25,16.17,2.54,25.05,15.74,5.09,26.85,17.65,7.01,29.14,18.34,1.55,22.93,13.97,1.67,26.31,14.98,2.14,29.59,16.62,1.33,27.90,16.18,2.80
2012.25,32.97,20.39,0.05,32.15,18.86,0.00,32.66,18.97,0.00,32.53,17.98,0.26,32.99,18.49,0.04,32.50,17.36,0.01,31.20,16.94,0.69,27.99,15.78,0.67,30.10,18.60,0.00,31.73,18.80,0.67,27.54,16.07,1.19,28.85,16.26,1.59,31.77,18.01,0.86,30.96,17.38,0.48
2012.26,36.02,20.10,0.00,35.92,18.16,0.00,36.51,17.56,0.00,36.25,16.89,0.00,36.55,17.64,0.00,36.92,16.78,0.00,34.98,15.68,0.00,32.01,15.68,0.00,34.37,20.00,0.00,34.36,16.90,0.00,30.50,14.57,0.01,30.54,13.52,0.00,34.34,15.71,0.00,34.57,16.38,0.00
2012.27,37.30,24.04,0.31,38.02,22.54,0.77,38.24,21.80,0.10,38.54,21.63,1.30,38.73,21.92,0.35,37.83,20.95,1.81,37.30,19.82,1.42,32.56,18.12,2.52,35.13,21.43,2.01,36.33,20.39,5.24,32.18,17.72,4.08,32.12,17.22,6.70,35.07,19.44,4.91,36.26,20.27,2.17
2012.28,30.19,22.65,4.45,30.92,21.60,6.83,30.91,21.68,8.14,30.14,20.57,11.81,30.74,21.53,13.97,31.00,20.91,7.57,30.31,20.75,11.31,26.97,18.78,14.97,29.06,21.00,13.34,30.43,21.70,9.94,26.72,18.28,10.39,27.03,18.22,11.02,28.93,20.00,12.60,29.41,20.25,10.83
2012.29,34.66,23.70,2.35,33.09,22.09,3.96,33.41,22.09,6.38,31.53,20.17,13.15,33.23,21.38,18.48,32.55,20.75,13.83,31.52,20.31,10.50,28.25,18.20,9.71,30.55,20.24,13.58,30.87,20.90,10.53,24.94,16.46,7.67,28.10,17.98,6.66,30.64,20.34,6.64,30.57,19.81,10.66
2012.30,34.95,24.02,1.39,34.24,22.46,0.54,34.01,22.61,0.57,33.46,22.10,0.46,33.70,22.72,0.22,32.74,21.51,1.11,32.27,21.28,0.46,28.92,19.18,1.66,31.43,21.75,1.27,32.30,22.13,0.73,29.03,19.12,0.93,28.90,18.35,8.21,31.68,20.40,9.14,31.92,21.09,1.32
2012.31,35.53,23.25,2.28,34.64,21.30,2.73,34.36,21.80,4.93,33.40,20.81,1.98,33.63,21.30,1.67,33.05,19.81,2.30,31.70,19.24,4.85,28.39,17.31,6.28,30.82,19.96,4.79,32.16,19.60,2.58,28.11,16.85,4.60,28.45,16.57,5.41,30.85,18.37,5.87,31.70,19.41,3.59
2012.32,34.78,22.45,0.91,33.80,20.82,1.16,33.93,20.91,0.60,31.24,19.98,6.44,31.47,20.62,4.84,31.12,20.31,5.56,29.35,19.40,10.65,26.87,18.13,9.22,28.98,20.20,9.71,31.03,20.50,9.06,26.57,17.19,8.48,27.24,17.49,8.25,29.42,19.36,3.22,29.95,19.44,6.90
2012.33,31.76,18.88,4.64,30.45,17.78,4.95,31.16,18.25,7.78,28.02,16.18,6.47,29.58,16.49,6.78,28.76,16.71,7.79,27.14,15.53,2.84,25.30,14.62,3.15,27.59,17.20,2.36,28.26,16.11,6.28,24.79,14.32,1.87,24.99,14.07,3.86,27.61,15.92,1.54,27.53,15.90,4.85
2012.34,31.72,17.81,0.13,29.77,15.25,0.02,31.07,15.95,0.02,29.90,14.99,0.01,30.52,15.37,0.03,29.67,14.94,0.12,28.41,13.47,0.05,25.91,13.12,0.68,27.84,16.27,0.69,28.80,15.40,0.99,25.50,12.98,0.51,25.63,13.26,0.77,28.77,14.79,1.54,28.45,14.38,0.27
2012.35,32.74,22.51,3.49,32.53,21.09,1.64,32.92,21.48,0.45,31.85,19.82,1.23,31.82,20.54,1.84,31.66,19.66,0.83,30.80,18.39,0.51,27.77,17.30,0.41,29.26,20.41,0.02,31.81,19.21,0.07,25.52,15.21,0.77,28.88,15.48,0.27,31.89,17.46,0.31,30.32,18.72,0.92
2012.36,34.33,21.79,15.45,32.54,20.06,10.78,32.78,20.00,20.52,30.24,20.53,10.84,30.34,20.57,10.74,30.27,19.85,7.29,29.21,19.97,8.11,20.66,14.12,7.14,27.97,19.96,7.08,30.75,20.95,4.04,23.99,15.89,5.63,27.66,17.87,7.90,29.52,19.09,8.84,28.39,18.89,8.76
2012.37,28.75,16.47,0.87,27.94,14.12,0.62,27.91,14.65,0.28,27.22,13.00,0.48,28.03,13.72,0.23,27.34,12.62,0.24,26.27,12.33,0.61,23.53,11.72,0.88,25.53,14.32,0.68,27.47,14.43,1.28,21.35,10.82,1.13,24.02,10.96,1.44,26.46,12.69,0.39,25.91,12.61,0.66
2012.38,25.93,14.65,6.16,25.25,13.01,3.93,26.14,12.76,3.20,24.51,12.07,7.30,25.24,12.51,7.52,25.28,11.96,13.98,23.60,11.99,15.11,22.50,11.48,17.43,24.31,14.25,18.12,25.31,14.53,21.02,19.90,10.64,17.55,21.79,11.51,13.64,23.87,13.19,11.27,23.72,12.04,12.20
2012.39,28.26,15.37,0.00,26.69,12.56,1.02,27.06,13.50,0.14,25.41,11.05,0.43,25.70,11.39,0.24,26.09,10.72,0.26,24.40,10.17,0.08,22.98,9.67,0.64,24.97,12.47,0.26,26.51,11.11,0.21,20.14,8.38,0.50,22.10,7.84,2.76,23.43,9.84,1.80,24.46,10.51,0.56
2012.40,23.82,11.71,7.99,23.27,10.78,7.53,22.77,10.76,7.00,22.73,10.55,8.24,23.14,10.57,7.76,22.99,10.78,7.47,22.81,10.58,7.58,20.31,10.61,5.60,21.80,12.57,8.28,24.04,13.41,2.70,18.87,10.18,2.99,20.73,11.55,5.42,24.09,12.71,4.86,22.03,10.78,6.70
2012.41,18.95,9.09,1.57,17.24,6.48,3.85,17.85,7.01,4.28,17.08,5.20,3.49,17.87,5.62,4.33,17.92,6.08,6.73,16.21,4.52,2.94,15.09,5.58,4.12,16.14,7.82,2.98,16.43,6.83,1.84,13.33,5.00,2.04,12.12,3.84,1.63,16.19,5.69,1.47,16.19,5.50,3.65
2012.42,23.93,11.14,5.70,23.32,9.30,5.05,23.69,9.12,6.09,22.09,8.45,3.04,21.77,8.47,2.34,22.16,8.44,4.03,20.70,7.25,3.31,18.64,6.75,4.95,20.45,9.12,6.92,21.81,8.26,3.32,16.78,5.70,3.09,16.10,4.13,2.48,21.02,7.26,1.90,20.63,7.65,3.69
2012.43,23.90,10.32,1.63,23.79,9.21,1.48,24.16,9.94,1.14,23.44,8.26,0.63,24.47,8.92,0.54,23.69,7.69,0.15,23.58,7.14,0.18,21.21,7.27,0.04,23.12,9.90,0.19,23.81,7.86,0.00,19.14,6.45,0.01,17.22,4.29,0.00,24.04,7.38,0.00,22.48,7.68,0.39
2012.44,17.73,3.47,0.21,16.34,1.43,0.04,17.29,1.97,0.10,14.44,1.00,0.06,15.34,1.61,0.04,15.65,1.00,0.05,12.34,0.76,0.28,12.71,1.98,0.20,13.83,3.16,0.03,11.99,3.57,1.40,9.45,2.09,2.19,10.73,2.23,3.02,10.48,3.05,2.39,13.53,1.53,0.59
2012.45,16.69,4.14,1.30,16.40,2.61,1.06,16.59,2.41,1.13,14.73,1.28,1.68,15.62,1.25,1.57,15.47,1.51,1.45,14.39,0.81,1.80,13.42,1.71,2.53,14.55,3.20,2.56,14.67,0.86,1.44,11.16,0.79,1.30,11.21,-0.43,0.81,12.89,0.64,0.40,14.23,1.34,1.59
2012.46,15.48,1.96,5.79,15.02,0.59,4.89,15.36,0.31,3.65,14.81,-0.16,3.73,15.97,-0.31,3.48,15.33,-0.51,3.55,14.77,-0.63,3.82,13.98,0.49,2.97,14.89,2.70,2.62,16.59,-0.30,1.64,12.51,-0.15,1.69,15.26,-0.93,1.44,15.60,-0.48,1.35,14.68,-0.09,3.27
2012.47,19.02,2.74,0.73,18.67,1.26,0.37,18.46,0.71,0.45,17.53,0.65,0.23,17.52,1.67,0.36,17.67,0.61,0.10,17.06,-0.02,0.13,15.81,1.13,0.05,16.93,3.15,0.00,17.36,0.16,0.01,13.44,0.56,0.04,14.90,-1.52,0.02,15.24,-0.64,0.00,16.74,0.66,0.16
2012.48,13.82,0.50,1.50,12.49,-1.56,1.43,13.41,-1.71,0.88,12.11,-1.89,1.19,13.33,-1.97,0.92,13.46,-1.60,1.65,12.20,-1.79,1.42,11.81,-0.75,1.23,12.39,0.48,1.35,13.33,-1.66,1.07,9.94,-1.21,1.17,10.21,-4.05,0.73,12.49,-2.42,0.47,12.09,-1.63,1.26
2012.49,19.97,11.66,1.76,19.53,10.50,2.26,20.17,11.91,1.93,18.21,8.44,1.84,18.92,9.29,1.45,19.45,8.37,1.84,18.93,7.22,1.25,16.73,7.22,0.45,17.61,8.79,0.68,18.27,4.67,0.23,14.57,4.65,0.30,15.94,2.76,0.96,18.11,3.29,0.92,17.93,7.55,1.31
2012.50,13.74,1.61,5.79,12.79,0.43,7.87,13.66,0.97,6.15,12.08,0.47,8.88,13.29,0.15,6.75,13.70,0.72,7.39,12.65,0.34,7.35,12.11,1.82,4.11,12.30,3.20,4.32,14.21,2.23,4.70,10.43,1.48,5.03,11.79,0.93,3.13,12.51,1.08,4.22,12.40,0.90,6.60
2012.51,16.23,3.48,1.32,15.15,2.62,2.74,15.52,2.15,2.29,13.92,2.64,4.19,14.11,2.00,3.34,14.25,2.18,6.89,13.45,2.25,6.20,11.34,2.48,10.79,12.26,4.01,8.74,13.10,2.00,9.78,9.75,1.19,8.84,10.33,0.18,4.30,10.38,0.89,4.87,12.99,2.16,6.11
2012.52,8.13,-0.01,5.52,7.13,-0.51,6.45,6.46,-0.01,5.67,6.86,-0.31,7.60,7.63,-0.22,8.28,7.74,-0.15,11.50,7.18,-0.55,7.74,6.66,0.04,8.77,7.58,0.84,8.11,7.37,0.97,8.63,6.15,0.10,8.03,6.67,-1.30,6.58,7.60,0.46,5.62,7.02,-0.22,8.18
2013.01,5.65,-3.73,2.68,4.79,-4.94,2.05,5.49,-4.97,1.56,4.27,-4.62,1.76,4.87,-4.16,1.89,5.95,-3.86,3.73,4.62,-4.19,2.79,5.13,-2.49,4.29,6.25,-1.55,3.38,5.71,-2.46,4.33,4.51,-2.31,3.62,4.41,-3.39,2.33,4.84,-3.21,2.23,4.89,-3.73,2.84
2013.02,14.56,4.47,7.89,13.72,2.81,6.03,14.95,3.80,6.54,12.91,2.07,5.46,14.07,3.62,6.22,14.51,3.74,5.33,13.69,3.02,2.81,12.05,4.20,1.90,12.94,5.59,2.77,12.23,1.67,0.97,10.75,2.40,1.13,10.91,-0.02,0.54,13.17,2.54,0.68,12.94,2.88,3.85
2013.03,7.58,-1.78,12.69,7.29,-1.83,14.47,7.75,-1.80,11.80,8.02,-0.45,12.52,8.77,-1.07,15.02,8.34,0.08,13.53,8.45,0.59,12.17,8.80,1.87,20.43,10.52,3.06,21.45,10.89,1.81,28.25,8.58,1.79,24.42,11.63,2.51,24.48,10.68,1.43,24.34,8.60,0.41,16.58
2013.04,10.22,-1.49,0.39,8.19,-3.36,1.02,8.55,-3.34,1.79,5.96,-4.86,1.88,5.82,-4.33,1.57,8.06,-3.07,1.58,5.71,-5.39,2.56,6.27,-3.00,1.35,7.39,-1.94,0.73,6.57,-4.21,1.52,4.88,-3.90,1.58,4.16,-5.74,1.97,4.29,-5.21,1.32,6.34,-4.09,1.68
2013.05,15.29,3.05,10.46,13.59,1.32,7.77,14.11,1.64,8.30,11.08,-0.16,5.57,12.33,-0.37,5.64,12.47,0.33,5.77,10.28,-0.37,7.70,9.16,-0.42,9.95,10.11,-0.14,8.04,11.29,-2.07,10.72,8.32,-1.08,10.45,10.39,-2.46,8.33,10.51,-1.54,9.51,10.96,-0.25,7.62
2013.06,14.51,2.37,1.74,13.06,1.06,1.33,14.42,1.25,2.22,11.73,-0.76,0.94,12.86,-0.09,0.56,13.45,-0.11,0.86,10.84,-1.78,1.14,10.42,-0.75,0.94,10.81,0.37,0.69,10.54,-1.53,0.69,8.37,-1.10,1.11,6.54,-4.01,1.49,9.61,-2.45,1.03,11.20,-0.76,1.04
2013.07,12.49,2.23,3.60,11.97,0.91,3.81,11.91,1.04,3.26,11.45,0.12,3.41,11.32,0.24,3.93,11.51,0.90,3.43,10.97,0.16,3.18,10.18,0.67,2.87,10.50,1.43,3.73,12.61,1.11,2.40,9.05,0.13,2.56,10.96,-0.47,2.01,10.51,-0.08,2.64,10.99,0.43,3.18
2013.08,9.40,-0.27,7.03,8.69,-2.00,6.90,8.79,-1.57,6.44,9.21,-3.37,4.43,10.29,-2.50,4.12,10.22,-2.80,4.11,8.78,-3.49,3.04,8.28,-2.42,4.46,7.88,-1.61,6.49,10.10,-3.22,3.53,7.76,-2.44,3.71,7.24,-4.46,2.78,10.16,-1.94,2.27,8.92,-2.85,4.29
2013.09,9.21,1.21,2.37,8.73,0.35,2.33,8.62,0.75,2.27,8.69,-0.29,1.86,8.72,0.29,1.61,8.84,0.31,1.41,8.57,-0.77,1.29,7.96,0.63,2.72,8.20,0.90,3.66,10.79,1.11,2.42,7.48,-0.05,2.43,8.77,-0.47,1.13,8.56,0.68,1.20,8.51,0.05,1.93
2013.10,12.92,0.14,1.32,10.70,-1.56,2.06,12.39,-1.57,1.97,8.31,-2.24,3.27,10.06,-1.61,3.48,10.09,-2.58,2.68,6.94,-3.31,5.46,7.63,-2.28,3.47,8.42,-1.82,2.02,5.87,-2.94,6.22,5.23,-3.03,6.05,3.88,-4.03,8.18,7.09,-2.42,5.37,8.06,-2.49,4.02
2013.11,16.61,3.09,3.80,15.49,1.35,6.79,16.36,1.83,7.05,14.62,0.51,5.97,15.87,0.98,3.90,15.91,1.55,5.45,14.48,0.57,3.81,15.18,1.82,3.97,14.69,1.80,3.99,15.00,1.11,3.05,12.00,0.94,3.36,11.67,-0.86,2.78,14.46,1.67,2.79,14.57,1.00,4.68
2013.12,14.78,3.40,3.40,14.13,1.33,3.79,13.92,1.75,4.87,13.27,0.02,4.23,13.30,0.71,3.86,14.76,1.49,3.77,13.43,-0.49,4.57,10.91,1.90,4.28,13.38,2.70,4.01,15.16,1.29,4.08,10.88,0.49,4.72,10.84,-1.17,3.73,11.54,0.56,3.60,12.93,0.68,4.17
2013.13,12.60,2.24,2.21,10.94,0.80,2.33,11.19,0.66,1.87,9.52,0.32,3.86,10.67,0.99,3.37,11.63,0.14,3.08,9.38,-0.89,5.17,8.87,-0.45,4.86,9.19,-0.53,5.29,9.86,0.01,4.82,7.49,-0.96,5.11,8.03,-1.66,3.69,9.64,-0.56,3.39,9.66,-0.13,4.00
2013.14,14.95,5.48,3.35,14.00,3.91,3.43,14.55,4.36,2.87,13.30,2.96,3.04,14.17,3.63,2.55,15.10,4.24,5.30,13.67,2.10,4.05,13.42,3.04,7.38,14.94,4.11,7.74,14.74,3.11,6.26,11.84,1.91,5.94,12.49,0.59,6.33,14.30,2.36,6.54,13.62,2.98,4.73
2013.15,23.63,11.38,10.85,23.25,10.65,11.62,24.50,11.38,13.00,22.87,9.04,7.70,24.09,9.19,7.92,24.35,9.55,7.06,23.99,9.03,5.55,21.61,9.01,6.15,23.75,10.30,4.82,24.44,8.89,4.34,19.99,7.15,4.55,22.49,6.56,3.24,24.51,8.44,4.05,22.92,8.97,6.81
2013.16,24.68,11.52,7.42,24.00,10.69,6.46,24.56,10.73,6.82,23.07,9.36,4.89,24.84,10.40,4.62,23.84,9.56,5.48,23.34,9.33,5.32,20.89,9.04,8.32,22.02,10.13,8.71,23.43,9.79,5.38,19.31,7.57,5.54,21.58,8.03,5.25,23.10,8.29,5.42,22.64,9.30,5.79
2013.17,20.77,6.79,5.73,19.23,5.25,7.96,20.56,4.91,9.19,18.48,4.16,6.71,20.52,4.62,6.52,20.15,5.30,5.37,19.11,4.48,3.39,17.75,4.88,3.48,19.16,6.67,4.94,19.84,4.76,1.00,15.98,3.65,1.71,17.81,2.54,1.31,19.96,4.96,1.09,18.69,4.54,4.71
2013.18,22.37,10.56,10.12,23.00,9.88,11.46,23.07,9.39,9.78,22.87,9.59,14.93,22.72,10.65,13.08,22.49,10.43,11.30,21.93,10.38,12.27,18.88,9.93,13.94,19.95,11.27,10.39,21.81,10.96,10.01,17.56,8.97,9.46,19.35,9.12,3.42,21.51,10.35,2.96,21.30,9.92,11.76
2013.19,22.03,11.53,8.35,21.43,10.88,6.22,21.96,11.00,6.20,20.04,9.56,7.43,20.79,9.66,5.45,20.48,9.24,7.15,19.53,9.21,13.17,17.99,8.36,14.68,19.68,9.90,15.08,19.69,11.36,9.64,16.39,7.96,10.79,18.46,8.58,7.01,20.92,10.81,4.66,19.49,9.31,9.28
2013.20,25.95,14.11,0.67,24.81,12.29,2.92,25.79,12.22,2.49,23.86,10.14,2.10,24.85,10.94,1.91,24.47,10.29,2.81,23.18,8.98,1.81,21.68,8.81,2.54,24.50,11.53,3.01,24.11,9.91,1.65,19.36,7.73,1.89,20.72,6.89,1.95,24.00,9.12,4.38,23.11,9.72,2.25
2013.21,27.99,16.95,13.99,27.11,15.67,9.45,27.43,15.86,10.46,26.42,15.01,4.13,26.57,15.22,2.81,26.85,15.07,1.93,25.54,13.26,5.67,23.39,12.37,6.52,25.22,14.55,8.18,25.63,14.69,4.19,21.24,11.19,5.50,23.66,12.14,10.79,26.24,13.54,10.13,25.31,13.96,5.61
2013.22,29.92,18.51,6.91,28.87,16.85,5.37,29.50,16.69,7.74,28.46,16.52,0.72,29.43,16.91,0.37,28.80,16.66,0.22,27.75,15.48,0.22,25.10,14.61,0.01,27.15,16.22,0.05,28.05,14.08,0.15,23.23,11.86,0.42,25.45,11.93,0.06,28.97,13.40,0.15,27.33,15.36,0.97
2013.23,28.45,17.87,1.61,27.06,16.45,4.95,27.44,16.34,5.63,26.08,15.58,3.65,26.89,16.46,4.92,26.75,15.75,6.88,26.37,15.55,5.76,24.21,14.96,10.98,27.29,18.17,7.09,28.19,17.44,10.09,22.14,13.42,12.14,24.88,15.04,7.58,26.90,16.44,5.45,25.72,15.52,6.85
