Week,D01.all,D01.allV%,D01.65+,D01.65+V%,D02.all,D02.allV%,D02.65+,D02.65+V%,D03.all,D03.allV%,D03.65+,D03.65+V%,D04.all,D04.allV%,D04.65+,D04.65+V%,D05.all,D05.allV%,D05.65+,D05.65+V%,D06.all,D06.allV%,D06.65+,D06.65+V%,D07.all,D07.allV%,D07.65+,D07.65+V%,D08.all,D08.allV%,D08.65+,D08.65+V%,D09.all,D09.allV%,D09.65+,D09.65+V%,D10.all,D10.allV%,D10.65+,D10.65+V%,D11.all,D11.allV%,D11.65+,D11.65+V%,D12.all,D12.allV%,D12.65+,D12.65+V%,D13.all,D13.allV%,D13.65+,D13.65+V%,TN.all,TN.allV%,TN.65+,TN.65+V%
2016.24,78888,48.83,65896,52.01,80086,51.72,65525,54.99,12353,56.26,10034,59.60,87897,54.44,73798,57.88,40080,52.96,33409,56.72,51835,51.89,43201,55.34,55044,51.48,44599,54.61,42166,46.07,33970,50.01,35488,51.38,30071,54.67,36761,56.95,30849,61.29,85389,51.36,68985,55.97,35513,47.24,28411,51.05,13859,50.70,11093,55.35,655359,51.49,539841,55.17
2016.25,78888,48.83,65896,52.01,80086,51.72,65525,54.99,12353,56.26,10034,59.60,87897,54.44,73798,57.88,40080,52.96,33409,56.72,51835,51.89,43201,55.34,55044,51.48,44599,54.61,42166,46.07,33970,50.01,35488,51.38,30071,54.67,36761,56.95,30849,61.29,85389,51.36,68985,55.97,35513,47.24,28411,51.05,13859,50.70,11093,55.35,655359,51.49,539841,55.17
2016.26,78888,48.83,65896,52.01,80086,51.72,65525,54.99,12353,56.26,10034,59.60,87897,54.44,73798,57.88,40080,52.96,33409,56.72,51835,51.89,43201,55.34,55044,51.48,44599,54.61,42166,46.07,33970,50.01,35488,51.38,30071,54.67,36761,56.95,30849,61.29,85389,51.36,68985,55.97,35513,47.24,28411,51.05,13859,50.70,11093,55.35,655359,51.49,539841,55.17
2016.27,78888,48.83,65896,52.01,80086,51.72,65525,54.99,12353,56.26,10034,59.60,87897,54.44,73798,57.88,40080,52.96,33409,56.72,51835,51.89,43201,55.34,55044,51.48,44599,54.61,42166,46.07,33970,50.01,35488,51.38,30071,54.67,36761,56.95,30849,61.29,85389,51.36,68985,55.97,35513,47.24,28411,51.05,13859,50.70,11093,55.35,655359,51.49,539841,55.17
2016.28,78888,48.83,65896,52.01,80086,51.72,65525,54.99,12353,56.26,10034,59.60,87897,54.44,73798,57.88,40080,52.96,33409,56.72,51835,51.89,43201,55.34,55044,51.48,44599,54.61,42166,46.07,33970,50.01,35488,51.38,30071,54.67,36761,56.95,30849,61.29,85389,51.36,68985,55.97,35513,47.24,28411,51.05,13859,50.70,11093,55.35,655359,51.49,539841,55.17
2016.29,78888,48.83,65896,52.01,80086,51.72,65525,54.99,12353,56.26,10034,59.60,87897,54.44,73798,57.88,40080,52.96,33409,56.72,51835,51.89,43201,55.34,55044,51.48,44599,54.61,42166,46.07,33970,50.01,35488,51.38,30071,54.67,36761,56.95,30849,61.29,85389,51.36,68985,55.97,35513,47.24,28411,51.05,13859,50.70,11093,55.35,655359,51.49,539841,55.17
2016.30,78888,48.83,65896,52.01,80086,51.72,65525,54.99,12353,56.26,10034,59.60,87897,54.44,73798,57.88,40080,52.96,33409,56.72,51835,51.89,43201,55.34,55044,51.48,44599,54.62,42166,46.07,33970,50.01,35488,51.38,30071,54.68,36761,56.95,30849,61.29,85389,51.36,68985,55.97,35513,47.24,28411,51.05,13859,50.70,11093,55.35,655359,51.49,539841,55.17
2016.31,82491,0.03,0,0.00,2206,1.54,0,0.00,0,0.00,0,0.00,32403,0.10,0,0.00,42151,0.10,35085,0.08,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,36295,0.05,0,0.00,38279,0.10,0,0.00,13863,0.12,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,247688,0.08,35085,0.08
2016.32,82491,0.17,68794,0.17,11141,0.63,1760,2.56,0,0.00,0,0.00,83003,0.35,0,0.00,42151,0.35,35085,0.34,28600,0.29,0,0.00,12303,0.28,0,0.00,13980,0.25,0,0.00,36295,0.35,30721,0.37,38279,0.39,32093,0.42,53902,0.34,0,0.00,12594,0.17,0,0.00,14307,0.13,0,0.00,429046,0.30,168453,0.31
2016.33,82491,0.43,68794,0.44,64175,0.43,1760,2.61,12627,0.25,0,0.00,86851,0.87,35343,1.07,42151,0.76,35085,0.80,47601,0.58,0,0.00,45815,0.71,10124,1.59,34111,0.52,8870,0.54,36295,0.89,30721,0.96,38279,1.27,32093,1.40,84755,0.76,14708,0.80,35572,0.58,12396,0.92,14307,0.31,11556,0.29,625030,0.68,261450,0.85
2016.34,82491,1.00,68794,1.01,78326,1.03,20169,1.45,12627,0.55,10294,0.54,93438,1.64,65643,1.80,42151,1.64,35085,1.74,49145,1.24,14583,1.28,51012,1.45,10124,3.19,39270,1.14,8870,1.17,36295,1.75,30721,1.90,38279,2.64,32093,2.87,87668,1.59,44105,1.90,35572,1.31,22991,1.50,14307,0.87,11556,0.93,660581,1.42,375028,1.67
2016.35,82491,2.39,68794,2.37,81497,2.00,49151,2.06,12627,1.74,10294,1.66,93438,3.16,71023,3.43,42151,3.16,35085,3.37,53151,2.25,37568,2.46,56493,2.82,36833,3.22,43076,2.31,21744,2.88,36295,3.44,30721,3.75,38279,4.72,32093,5.09,87668,2.97,65328,3.24,35572,2.49,26755,2.74,14307,1.90,11556,2.02,677045,2.76,496945,3.03
2016.36,82491,4.86,68794,4.96,81497,3.70,60302,3.85,12627,4.06,10294,3.96,93438,6.08,78460,6.46,42151,6.34,35085,6.82,53151,4.34,41488,4.63,56493,5.43,41588,5.81,43076,4.06,31637,4.58,36295,6.18,30721,6.70,38279,8.07,32093,8.77,87668,5.64,69856,6.11,36252,4.56,26755,5.19,14307,3.88,11556,4.15,677725,5.24,538629,5.64
2016.37,82491,7.85,68794,8.16,81497,6.22,65859,6.40,12627,7.02,10294,7.09,93438,9.68,78460,10.33,42151,10.15,35085,10.97,53151,7.45,41488,7.92,56493,8.57,45170,9.05,43076,6.59,34694,7.27,36295,9.50,30721,10.34,38279,13.13,32093,14.38,87668,9.46,71033,10.31,36252,7.35,28688,8.04,14307,6.82,11556,7.46,677725,8.53,553935,9.15
2016.38,82491,11.36,68794,11.96,81497,9.75,66714,10.11,12627,11.02,10294,11.51,93438,14.43,78460,15.39,42151,14.85,35085,16.06,53151,11.45,43770,12.11,56493,12.88,45170,13.74,43076,10.28,34694,11.21,36295,14.05,30721,15.32,38279,19.57,32093,21.40,87668,15.01,71033,16.46,36252,11.02,28688,12.10,14307,10.46,11556,11.37,677725,12.91,557072,13.88
2016.39,82491,16.86,68794,17.90,81497,14.61,66714,15.22,12627,16.83,10294,17.36,93438,19.78,78460,21.13,42151,20.13,35085,21.78,53151,16.25,43770,17.17,56493,19.17,45783,20.53,43076,15.60,34694,17.03,36295,20.06,30721,21.85,38279,27.25,32093,29.68,87668,21.57,71033,23.60,36252,15.53,29186,16.94,14307,15.78,11556,17.19,677725,18.53,558183,19.93
2016.40,82491,22.00,68794,23.49,81497,19.97,66714,20.95,12627,22.81,10294,23.36,93438,25.37,78460,27.15,42151,25.24,35085,27.22,53151,21.85,44248,23.11,56493,24.32,45783,26.00,43076,20.50,34694,22.36,36295,25.08,30721,27.12,38279,32.84,32093,35.71,87668,27.05,71033,29.67,36252,20.28,29186,22.15,14307,20.56,11556,22.33,677725,23.83,558661,25.63
2016.41,82491,27.12,68794,29.06,81497,26.14,66714,27.60,12627,29.94,10294,31.23,93438,30.70,78460,32.92,42151,30.50,35085,32.92,53151,27.15,44248,28.80,56493,30.01,45783,32.05,43076,25.40,34694,27.78,36295,30.91,30721,33.22,38279,38.04,32093,41.34,87668,32.07,71033,35.21,36252,25.19,29186,27.55,14307,26.56,11556,29.00,677725,29.24,558661,31.49
2016.42,82491,31.61,68794,33.93,81497,31.50,66714,33.46,12627,35.58,10294,37.43,93438,35.80,78460,38.49,42151,34.95,35085,37.75,53151,32.46,44248,34.63,56493,35.25,45783,37.80,43076,29.79,34694,32.56,36295,35.80,30721,38.34,38279,42.76,32093,46.45,87668,36.75,71033,40.30,36252,29.83,29186,32.56,14307,32.12,11556,35.37,677725,34.14,558661,36.84
2016.43,82491,34.77,68794,37.41,81497,35.76,66714,38.05,12627,39.80,10294,42.06,93438,39.50,78460,42.48,42151,38.15,35085,41.23,53151,36.46,44248,39.01,56493,39.01,45783,41.88,43076,33.01,34694,36.04,36295,38.99,30721,41.78,38279,45.95,32093,49.84,87668,39.86,71033,43.69,36252,33.29,29186,36.27,14307,36.09,11556,39.79,677725,37.68,558661,40.67
2016.44,82491,37.54,68794,40.42,81497,38.87,66714,41.44,12627,43.56,10294,46.11,93438,42.44,78460,45.62,42151,41.00,35085,44.36,53151,39.61,44248,42.43,56493,41.93,45783,44.99,43076,35.53,34694,38.81,36295,41.65,30721,44.66,38279,48.37,32093,52.42,87668,42.29,71033,46.34,36252,35.99,29186,39.22,14307,39.18,11556,43.10,677725,40.50,558661,43.73
2016.45,82491,39.84,68794,42.93,81497,41.47,66714,44.29,12627,46.54,10294,49.27,93438,44.97,78460,48.33,42151,43.48,35085,46.98,53151,42.31,44248,45.38,56493,44.06,45783,47.25,43076,37.53,34694,41.00,36295,43.84,30721,46.91,38279,50.10,32093,54.25,87668,44.18,71033,48.37,36252,38.13,29186,41.57,14307,42.18,11556,46.41,677725,42.81,558661,46.21
2016.46,82491,40.81,68794,43.96,81497,42.53,66714,45.42,12627,48.11,10294,50.96,93438,46.12,78460,49.58,42151,44.57,35085,48.12,53151,43.50,44248,46.68,56493,45.16,45783,48.38,43076,38.46,34694,42.00,36295,44.91,30721,48.02,38279,50.96,32093,55.19,87668,45.06,71033,49.30,36252,39.11,29186,42.63,14307,43.24,11556,47.49,677725,43.85,558661,47.32
2016.47,82491,42.22,68794,45.48,81497,44.08,66714,47.08,12627,49.83,10294,52.79,93438,47.65,78460,51.18,42151,45.99,35085,49.63,53151,45.20,44248,48.49,56493,46.49,45783,49.81,43076,39.48,34694,43.10,36295,46.13,30721,49.31,38279,52.14,32093,56.41,87668,46.21,71033,50.51,36252,40.36,29186,43.96,14307,44.92,11556,49.26,677725,45.23,558661,48.79
2016.48,82491,43.30,68794,46.63,81497,45.35,66714,48.42,12627,51.41,10294,54.44,93438,48.88,78460,52.49,42151,47.33,35085,51.04,53151,46.41,44248,49.79,56493,47.48,45783,50.82,43076,40.38,34694,44.05,36295,47.28,30721,50.47,38279,53.01,32093,57.34,87668,47.04,71033,51.39,36252,41.26,29186,44.87,14307,46.40,11556,50.93,677725,46.33,558661,49.95
2016.49,82491,44.19,68794,47.58,81497,46.26,66714,49.38,12627,52.54,10294,55.54,93438,49.82,78460,53.45,42151,48.30,35085,52.05,53151,47.37,44248,50.84,56493,48.17,45783,51.53,43076,41.16,34694,44.89,36295,48.08,30721,51.28,38279,53.76,32093,58.08,87668,47.68,71033,52.07,36252,42.07,29186,45.67,14307,47.40,11556,51.99,677725,47.17,558661,50.83
2016.50,82491,44.72,68794,48.13,81497,46.83,66714,49.97,12627,53.30,10294,56.35,93438,50.42,78460,54.09,42151,48.96,35085,52.74,53151,47.96,44248,51.45,56493,48.67,45783,52.06,43076,41.53,34694,45.28,36295,48.61,30721,51.86,38279,54.18,32093,58.54,87668,48.10,71033,52.51,36252,42.67,29186,46.32,14307,48.08,11556,52.68,677725,47.70,558661,51.40
2016.51,82491,45.02,68794,48.45,81497,47.18,66714,50.35,12627,53.81,10294,56.91,93438,50.96,78460,54.66,42151,49.54,35085,53.37,53151,48.45,44248,51.99,56493,49.05,45783,52.45,43076,41.79,34694,45.55,36295,48.91,30721,52.16,38279,54.46,32093,58.82,87668,48.34,71033,52.76,36252,42.95,29186,46.60,14307,48.54,11556,53.18,677725,48.08,558661,51.79
2016.52,82491,45.36,68794,48.81,81497,47.54,66714,50.73,12627,54.16,10294,57.28,93438,51.53,78460,55.27,42151,50.08,35085,53.93,53151,49.01,44248,52.57,56493,49.47,45783,52.90,43076,42.10,34694,45.88,36295,49.28,30721,52.54,38279,54.77,32093,59.14,87668,48.62,71033,53.07,36252,43.31,29186,46.98,14307,49.07,11556,53.76,677725,48.48,558661,52.22
2017.01,82491,45.74,68794,49.21,81497,47.88,66714,51.09,12627,54.54,10294,57.66,93438,51.92,78460,55.69,42151,50.55,35085,54.46,53151,49.42,44248,53.02,56493,49.81,45783,53.25,43076,42.35,34694,46.14,36295,49.63,30721,52.92,38279,55.05,32093,59.43,87668,48.91,71033,53.37,36252,43.60,29186,47.28,14307,49.54,11556,54.27,677725,48.83,558661,52.60
2017.02,82491,45.95,68794,49.43,81497,48.06,66714,51.28,12627,54.80,10294,57.95,93438,52.14,78460,55.92,42151,50.79,35085,54.70,53151,49.65,44248,53.25,56493,50.02,45783,53.49,43076,42.53,34694,46.33,36295,49.83,30721,53.13,38279,55.20,32093,59.60,87668,49.09,71033,53.56,36252,43.78,29186,47.45,14307,49.78,11556,54.52,677725,49.04,558661,52.81
2017.03,82491,46.02,68794,49.51,81497,48.11,66714,51.33,12627,54.93,10294,58.09,93438,52.22,78460,56.00,42151,50.87,35085,54.78,53151,49.75,44248,53.35,56493,50.10,45783,53.56,43076,42.61,34694,46.42,36295,49.89,30721,53.20,38279,55.25,32093,59.65,87668,49.15,71033,53.62,36252,43.85,29186,47.51,14307,49.86,11556,54.60,677725,49.11,558661,52.88
2017.04,82491,46.02,68794,49.51,81497,48.12,66714,51.33,12627,54.93,10294,58.09,93438,52.22,78460,56.00,42151,50.87,35085,54.78,53151,49.75,44248,53.35,56493,50.10,45783,53.56,43076,42.61,34694,46.42,36295,49.89,30721,53.20,38279,55.26,32093,59.66,87668,49.15,71033,53.62,36252,43.85,29186,47.51,14307,49.86,11556,54.60,677725,49.11,558661,52.88
2017.05,82491,46.02,68794,49.51,81497,48.12,66714,51.33,12627,54.93,10294,58.09,93438,52.22,78460,56.00,42151,50.87,35085,54.78,53151,49.75,44248,53.35,56493,50.10,45783,53.56,43076,42.61,34694,46.42,36295,49.89,30721,53.20,38279,55.26,32093,59.66,87668,49.15,71033,53.62,36252,43.85,29186,47.51,14307,49.86,11556,54.60,677725,49.11,558661,52.88
